trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.005, 'e': 0.9950124791926823}",25,0,-109.86575929557826,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
2,False,"{'a': 0.005, 'e': 0.9900498337491681}",20,0,-102.24574557000184,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
3,False,"{'a': 0.005, 'e': 0.9851119396030626}",20,0,-114.03137738579389,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
4,False,"{'a': 0.005, 'e': 0.9801986733067553}",25,0,-200.91738654576451,"{0: 11, 1: 2, 2: 8, 3: 2, 4: 2}",0
5,False,"{'a': 0.005, 'e': 0.9753099120283326}",20,0,-58.463038444164276,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
6,False,"{'a': 0.005, 'e': 0.9704455335485082}",20,0,-116.45102634840994,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
7,False,"{'a': 0.005, 'e': 0.9656054162575665}",20,0,-112.86652586251103,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
8,False,"{'a': 0.005, 'e': 0.9607894391523232}",20,0,-128.90140247579623,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
9,False,"{'a': 0.005, 'e': 0.9559974818331}",20,0,-59.3662154603825,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
10,False,"{'a': 0.005, 'e': 0.951229424500714}",20,0,-101.30609288004868,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
11,False,"{'a': 0.005, 'e': 0.9464851479534838}",20,4,-162.01220487568173,"{0: 7, 1: 0, 2: 5, 3: 2, 4: 2}",1
12,False,"{'a': 0.005, 'e': 0.9417645335842487}",20,0,-79.73812825907305,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
13,False,"{'a': 0.005, 'e': 0.9370674633774034}",20,0,-88.83942715868747,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
14,False,"{'a': 0.005, 'e': 0.9323938199059483}",25,0,-155.97668062949865,"{0: 14, 1: 0, 2: 9, 3: 0, 4: 2}",0
15,False,"{'a': 0.005, 'e': 0.9277434863285529}",25,0,-162.74811784086228,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
16,False,"{'a': 0.005, 'e': 0.9231163463866358}",20,0,-31.51081346077948,"{0: 14, 1: 5, 2: 0, 3: 1, 4: 0}",0
17,False,"{'a': 0.005, 'e': 0.9185122844014574}",25,0,-79.45160144224275,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
18,False,"{'a': 0.005, 'e': 0.9139311852712282}",30,12,-75.80591119874387,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 1}",1
19,False,"{'a': 0.005, 'e': 0.9093729344682314}",25,0,-203.66017206206632,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 4}",0
20,False,"{'a': 0.005, 'e': 0.9048374180359595}",20,0,-89.54071680627409,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
21,False,"{'a': 0.005, 'e': 0.9003245225862656}",20,6,-112.97128350966457,"{0: 7, 1: 0, 2: 4, 3: 2, 4: 1}",1
22,False,"{'a': 0.005, 'e': 0.8958341352965282}",20,0,-88.88724417063862,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
23,False,"{'a': 0.005, 'e': 0.8913661439068313}",20,0,-116.92907382740283,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
24,False,"{'a': 0.005, 'e': 0.8869204367171575}",30,0,-218.7720946074212,"{0: 16, 1: 4, 2: 4, 3: 3, 4: 3}",0
25,False,"{'a': 0.005, 'e': 0.8824969025845955}",25,0,-92.36068098534152,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
26,False,"{'a': 0.005, 'e': 0.8780954309205613}",30,0,-105.94002040226479,"{0: 17, 1: 2, 2: 11, 3: 0, 4: 0}",0
27,False,"{'a': 0.005, 'e': 0.8737159116880344}",20,0,-100.43764291480451,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
28,False,"{'a': 0.005, 'e': 0.8693582353988059}",35,0,-229.6761637313596,"{0: 16, 1: 4, 2: 11, 3: 2, 4: 2}",0
29,False,"{'a': 0.005, 'e': 0.8650222931107413}",35,0,-163.62917373438026,"{0: 21, 1: 6, 2: 4, 3: 2, 4: 2}",0
30,False,"{'a': 0.005, 'e': 0.8607079764250578}",25,0,-66.71272203957689,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
31,False,"{'a': 0.005, 'e': 0.8564151774836135}",25,0,-230.92858951713626,"{0: 11, 1: 1, 2: 8, 3: 2, 4: 3}",0
32,False,"{'a': 0.005, 'e': 0.8521437889662113}",20,0,-6.006578687920324,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
33,False,"{'a': 0.005, 'e': 0.8478937040879159}",25,0,-109.09846079375163,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
34,False,"{'a': 0.005, 'e': 0.8436648165963837}",25,0,-101.55461068282034,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",1
35,False,"{'a': 0.005, 'e': 0.8394570207692074}",25,0,-94.02983953571034,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
36,False,"{'a': 0.005, 'e': 0.835270211411272}",25,9,-46.615986780773426,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 1}",1
37,False,"{'a': 0.005, 'e': 0.8311042838521256}",35,0,-40.21897984523584,"{0: 27, 1: 2, 2: 6, 3: 0, 4: 0}",0
38,False,"{'a': 0.005, 'e': 0.8269591339433623}",20,0,-68.86175769996802,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
39,False,"{'a': 0.005, 'e': 0.8228346580560184}",20,7,-67.95417244503889,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
40,False,"{'a': 0.005, 'e': 0.8187307530779818}",20,0,-122.88574082823452,"{0: 9, 1: 7, 2: 2, 3: 0, 4: 2}",0
41,False,"{'a': 0.005, 'e': 0.8146473164114145}",25,3,-122.5189136468524,"{0: 10, 1: 4, 2: 6, 3: 1, 4: 1}",1
42,False,"{'a': 0.005, 'e': 0.8105842459701871}",25,0,-66.45062303711903,"{0: 14, 1: 5, 2: 6, 3: 0, 4: 0}",0
43,False,"{'a': 0.005, 'e': 0.8065414401773269}",30,13,-41.82606853026217,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
44,False,"{'a': 0.005, 'e': 0.8025187979624785}",30,11,-33.27401691662526,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
45,False,"{'a': 0.005, 'e': 0.7985162187593771}",30,0,-162.48649650629227,"{0: 17, 1: 5, 2: 4, 3: 2, 4: 2}",0
46,False,"{'a': 0.005, 'e': 0.794533602503334}",30,0,-198.61763060297977,"{0: 16, 1: 4, 2: 6, 3: 1, 4: 3}",0
47,False,"{'a': 0.005, 'e': 0.7905708496287356}",20,0,-50.02578470189749,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
48,False,"{'a': 0.005, 'e': 0.7866278610665535}",25,16,-19.587092525332803,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
49,False,"{'a': 0.005, 'e': 0.7827045382418681}",25,0,-215.72537106835335,"{0: 15, 1: 1, 2: 3, 3: 2, 4: 4}",0
50,False,"{'a': 0.005, 'e': 0.7788007830714049}",20,0,-42.77763151430273,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
51,False,"{'a': 0.005, 'e': 0.774916497961081}",20,0,-37.95035545832016,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
52,False,"{'a': 0.005, 'e': 0.7710515858035663}",25,0,-53.47673997805558,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
53,False,"{'a': 0.005, 'e': 0.7672059499758557}",20,0,-48.89407520634023,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
54,False,"{'a': 0.005, 'e': 0.7633794943368531}",25,0,-139.16417676403552,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
55,False,"{'a': 0.005, 'e': 0.7595721232249685}",25,0,-37.75385063415886,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
56,False,"{'a': 0.005, 'e': 0.7557837414557255}",20,8,-27.694694069224102,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
57,False,"{'a': 0.005, 'e': 0.7520142543193826}",20,8,-34.39682540372595,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
58,False,"{'a': 0.005, 'e': 0.7482635675785653}",25,18,1.5901481872504268,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
59,False,"{'a': 0.005, 'e': 0.7445315874659094}",25,0,-9.320923572759067,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
60,False,"{'a': 0.005, 'e': 0.7408182206817179}",25,13,1.4808861046805402,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
61,False,"{'a': 0.005, 'e': 0.7371233743916278}",20,0,-40.464341424376904,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
62,False,"{'a': 0.005, 'e': 0.7334469562242892}",30,11,-49.824799859370025,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
63,False,"{'a': 0.005, 'e': 0.7297888742690568}",30,0,-166.12327203763573,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 3}",0
64,False,"{'a': 0.005, 'e': 0.7261490370736909}",30,0,-77.04235921411826,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",0
65,False,"{'a': 0.005, 'e': 0.7225273536420722}",35,0,-72.81276823451287,"{0: 27, 1: 1, 2: 6, 3: 0, 4: 1}",0
66,False,"{'a': 0.005, 'e': 0.7189237334319262}",20,0,-81.06668526140608,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
67,False,"{'a': 0.005, 'e': 0.7153380863525599}",20,0,-116.59658121367784,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
68,False,"{'a': 0.005, 'e': 0.7117703227626097}",30,12,-78.56217342993453,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
69,False,"{'a': 0.005, 'e': 0.7082203534678}",25,1,-39.94918615441058,"{0: 15, 1: 6, 2: 3, 3: 0, 4: 0}",1
70,False,"{'a': 0.005, 'e': 0.7046880897187134}",20,0,-76.64860134678116,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",1
71,False,"{'a': 0.005, 'e': 0.7011734432085724}",20,11,-64.77919460082552,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
72,False,"{'a': 0.005, 'e': 0.697676326071031}",20,0,-69.61861385963057,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
73,False,"{'a': 0.005, 'e': 0.6941966508779789}",25,0,-103.85308387274844,"{0: 16, 1: 5, 2: 2, 3: 0, 4: 2}",0
74,False,"{'a': 0.005, 'e': 0.6907343306373547}",20,0,-108.5084411057777,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
75,False,"{'a': 0.005, 'e': 0.6872892787909722}",25,0,-12.818558627134275,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
76,False,"{'a': 0.005, 'e': 0.6838614092123558}",20,10,-6.883865856654747,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
77,False,"{'a': 0.005, 'e': 0.6804506362045877}",35,6,-22.251158057070953,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 1}",1
78,False,"{'a': 0.005, 'e': 0.6770568744981647}",35,0,-43.17290408132465,"{0: 26, 1: 4, 2: 5, 3: 0, 4: 0}",0
79,False,"{'a': 0.005, 'e': 0.6736800392488677}",20,6,-22.28661988013296,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
80,False,"{'a': 0.005, 'e': 0.6703200460356393}",20,0,-5.766255159129709,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
81,False,"{'a': 0.005, 'e': 0.6669768108584744}",35,0,-134.26886789140542,"{0: 27, 1: 0, 2: 5, 3: 0, 4: 3}",0
82,False,"{'a': 0.005, 'e': 0.6636502501363194}",20,0,-62.93059240531723,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
83,False,"{'a': 0.005, 'e': 0.6603402807049829}",30,16,-36.2381095798434,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
84,False,"{'a': 0.005, 'e': 0.6570468198150567}",25,2,8.6101624766841,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
85,False,"{'a': 0.005, 'e': 0.6537697851298473}",25,3,-71.80788765551912,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
86,False,"{'a': 0.005, 'e': 0.6505090947233165}",20,0,-56.188090401268674,"{0: 15, 1: 0, 2: 2, 3: 3, 4: 0}",0
87,False,"{'a': 0.005, 'e': 0.6472646670780347}",20,0,-135.35781484421344,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
88,False,"{'a': 0.005, 'e': 0.6440364210831414}",25,0,-105.17532758128512,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
89,False,"{'a': 0.005, 'e': 0.6408242760323187}",30,0,-109.33619260923253,"{0: 22, 1: 3, 2: 2, 3: 1, 4: 2}",0
90,False,"{'a': 0.005, 'e': 0.6376281516217733}",20,0,-50.83820203124401,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
91,False,"{'a': 0.005, 'e': 0.6344479679482282}",30,14,-25.801817403853057,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
92,False,"{'a': 0.005, 'e': 0.631283645506926}",20,0,-69.08005756603856,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
93,False,"{'a': 0.005, 'e': 0.6281351051896408}",25,0,-33.046553114136856,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
94,False,"{'a': 0.005, 'e': 0.6250022682827008}",20,0,-38.16263869136353,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
95,False,"{'a': 0.005, 'e': 0.62188505646502}",30,15,-27.80950856597645,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
96,False,"{'a': 0.005, 'e': 0.6187833918061408}",25,1,-50.58237245243757,"{0: 19, 1: 3, 2: 0, 3: 1, 4: 1}",1
97,False,"{'a': 0.005, 'e': 0.6156971967642851}",25,0,-40.08316548717984,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
98,False,"{'a': 0.005, 'e': 0.6126263941844161}",20,2,11.521014289987825,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
99,False,"{'a': 0.005, 'e': 0.6095709072963093}",20,0,1.8541281674723575,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
100,False,"{'a': 0.005, 'e': 0.6065306597126334}",25,5,-86.62684289575934,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",1
101,False,"{'a': 0.005, 'e': 0.6035055754270405}",20,0,-2.6113841082996827,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
102,False,"{'a': 0.005, 'e': 0.6004955788122659}",25,15,-61.120142647937996,"{0: 5, 1: 0, 2: 3, 3: 2, 4: 0}",1
103,False,"{'a': 0.005, 'e': 0.5975005946182375}",30,0,-99.14226254591968,"{0: 18, 1: 6, 2: 5, 3: 0, 4: 1}",0
104,False,"{'a': 0.005, 'e': 0.5945205479701944}",30,0,-23.866618927098354,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
105,False,"{'a': 0.005, 'e': 0.5915553643668151}",20,9,-43.33671349457582,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
106,False,"{'a': 0.005, 'e': 0.5886049696783552}",30,0,-144.1058658951997,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
107,False,"{'a': 0.005, 'e': 0.5856692901447937}",25,17,-40.678624593671195,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
108,False,"{'a': 0.005, 'e': 0.5827482523739896}",20,0,-83.85460708581947,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
109,False,"{'a': 0.005, 'e': 0.5798417833398464}",25,0,-24.37742661218175,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
110,False,"{'a': 0.005, 'e': 0.5769498103804866}",25,0,-79.96729278572306,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
111,False,"{'a': 0.005, 'e': 0.574072261196436}",30,0,-79.28191796338326,"{0: 20, 1: 5, 2: 2, 3: 3, 4: 0}",0
112,False,"{'a': 0.005, 'e': 0.5712090638488149}",25,11,-50.46060065679507,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
113,False,"{'a': 0.005, 'e': 0.5683601467575404}",20,6,-20.64647690709824,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
114,False,"{'a': 0.005, 'e': 0.5655254386995371}",20,0,24.70210584407721,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
115,False,"{'a': 0.005, 'e': 0.5627048688069557}",20,0,-71.96659584763108,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
116,False,"{'a': 0.005, 'e': 0.559898366565402}",35,9,-81.85135095838933,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 1}",1
117,False,"{'a': 0.005, 'e': 0.5571058618121739}",20,2,-10.29588481966748,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
118,False,"{'a': 0.005, 'e': 0.5543272847345071}",25,17,-23.79939370412025,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
119,False,"{'a': 0.005, 'e': 0.5515625658678298}",30,18,-78.35750438914444,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
120,False,"{'a': 0.005, 'e': 0.5488116360940265}",25,1,-14.552013063249191,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 0}",1
121,False,"{'a': 0.005, 'e': 0.5460744266397094}",25,4,-32.76432188794154,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
122,False,"{'a': 0.005, 'e': 0.5433508690744998}",20,0,-67.46702747969512,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
123,False,"{'a': 0.005, 'e': 0.5406408953093166}",20,0,-57.548438194798344,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
124,False,"{'a': 0.005, 'e': 0.5379444375946745}",25,19,12.072652368744388,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.005, 'e': 0.5352614285189903}",20,0,-80.4053508837741,"{0: 13, 1: 1, 2: 3, 3: 3, 4: 0}",0
126,False,"{'a': 0.005, 'e': 0.5325918010068972}",20,12,3.9760875918167007,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.005, 'e': 0.5299354883175685}",20,0,-26.982960285652165,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
128,False,"{'a': 0.005, 'e': 0.5272924240430485}",25,0,-141.55498128390974,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
129,False,"{'a': 0.005, 'e': 0.5246625421065929}",20,0,-77.67897457737831,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
130,False,"{'a': 0.005, 'e': 0.522045776761016}",25,0,-60.97640059146646,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
131,False,"{'a': 0.005, 'e': 0.5194420625870482}",25,0,-56.87941095706996,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
132,False,"{'a': 0.005, 'e': 0.5168513344916992}",20,3,19.92220184648131,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
133,False,"{'a': 0.005, 'e': 0.5142735277066319}",25,4,-87.48182997681384,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 2}",1
134,False,"{'a': 0.005, 'e': 0.5117085777865424}",20,12,8.528340247435363,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.005, 'e': 0.5091564206075492}",25,0,-81.64960648554926,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
136,False,"{'a': 0.005, 'e': 0.5066169923655895}",20,0,-30.5403531133061,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
137,False,"{'a': 0.005, 'e': 0.5040902295748255}",30,20,13.116193273896748,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.005, 'e': 0.5015760690660555}",20,0,-28.57593775477842,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
139,False,"{'a': 0.005, 'e': 0.49907444798513595}",20,6,-34.189129316391664,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
140,False,"{'a': 0.005, 'e': 0.49658530379140947}",20,0,-45.246167972369456,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
141,False,"{'a': 0.005, 'e': 0.4941085742561417}",20,9,-5.8637821623478255,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.005, 'e': 0.4916441974609651}",20,15,-12.17425707075137,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
143,False,"{'a': 0.005, 'e': 0.48919211179633154}",30,19,-49.4901177967978,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
144,False,"{'a': 0.005, 'e': 0.4867522559599717}",25,0,-50.84037209606583,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
145,False,"{'a': 0.005, 'e': 0.48432456895536247}",20,10,-6.6053608017467615,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
146,False,"{'a': 0.005, 'e': 0.48190899009020244}",25,7,18.597217642211803,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.005, 'e': 0.4795054589748941}",25,11,-4.791922387280613,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
148,False,"{'a': 0.005, 'e': 0.4771139155210344}",25,2,-106.28199777864917,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 2}",1
149,False,"{'a': 0.005, 'e': 0.4747342999399124}",20,15,8.912877486085314,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.005, 'e': 0.4723665527410147}",20,10,4.064758973789602,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.005, 'e': 0.47001061473053796}",20,4,-76.7369392384525,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
152,False,"{'a': 0.005, 'e': 0.46766642700990924}",20,0,-55.24807294032408,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
153,False,"{'a': 0.005, 'e': 0.4653339309743134}",20,6,26.069768636574352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.005, 'e': 0.46301306831122807}",25,0,-163.3127448382907,"{0: 17, 1: 2, 2: 0, 3: 3, 4: 3}",0
155,False,"{'a': 0.005, 'e': 0.4607037809989658}",20,0,-21.706051851675678,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
156,False,"{'a': 0.005, 'e': 0.4584060113052235}",30,20,17.72867515088759,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.005, 'e': 0.4561197017856392}",30,0,-22.147209806240546,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
158,False,"{'a': 0.005, 'e': 0.45384479528235583}",30,20,12.183606263998172,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.005, 'e': 0.4515812349225922}",20,0,-46.32171792268662,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
160,False,"{'a': 0.005, 'e': 0.44932896411722156}",30,4,-29.5473520499441,"{0: 21, 1: 2, 2: 1, 3: 2, 4: 0}",1
161,False,"{'a': 0.005, 'e': 0.4470879265593564}",25,9,-10.354391392785883,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
162,False,"{'a': 0.005, 'e': 0.4448580662229411}",30,13,-9.312187185746145,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
163,False,"{'a': 0.005, 'e': 0.4426393273613511}",20,12,17.120493179341008,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.005, 'e': 0.44043165450599925}",25,16,-1.9793305819616138,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.005, 'e': 0.4382349924649492}",25,17,4.693618304391569,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.005, 'e': 0.43604928632153556}",25,15,7.299750049771208,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.005, 'e': 0.4338744814329909}",20,0,26.437482475566213,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
168,False,"{'a': 0.005, 'e': 0.43171052342907973}",20,4,-18.58875461197909,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
169,False,"{'a': 0.005, 'e': 0.42955735821073915}",25,17,9.78468014468961,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.005, 'e': 0.4274149319487267}",30,0,-54.8093234067498,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
171,False,"{'a': 0.005, 'e': 0.42528319108227414}",20,12,-10.290752862554939,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
172,False,"{'a': 0.005, 'e': 0.4231620823177488}",20,0,13.147522352295303,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
173,False,"{'a': 0.005, 'e': 0.4210515526273212}",25,13,14.603893432065368,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.005, 'e': 0.418951549247639}",20,3,-37.75328642377172,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
175,False,"{'a': 0.005, 'e': 0.4168620196785084}",30,15,15.935623304090004,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.005, 'e': 0.4147829116815814}",20,0,10.639298301391635,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
177,False,"{'a': 0.005, 'e': 0.4127141732790497}",35,24,-20.307919199554497,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
178,False,"{'a': 0.005, 'e': 0.4106557527523455}",30,0,-4.728061331064521,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
179,False,"{'a': 0.005, 'e': 0.40860759864084845}",30,0,-45.994074722745964,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
180,False,"{'a': 0.005, 'e': 0.4065696597405991}",20,0,-107.90356212466351,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
181,False,"{'a': 0.005, 'e': 0.4045418851030188}",20,0,-0.4003151502703399,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
182,False,"{'a': 0.005, 'e': 0.40252422403363597}",25,0,-19.293895890027212,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
183,False,"{'a': 0.005, 'e': 0.4005166260908188}",30,14,2.308209723307614,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
184,False,"{'a': 0.005, 'e': 0.39851904108451414}",30,0,26.9547647810956,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
